,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x
849,849,4231,4231,,4416,35-39,Quebec,Female,English,English,Masters Degrees,Full-Time,Other,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.1,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.1-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,850,4233,4233,,4418,40-44,Ontario,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,851,4235,4235,,4420,65-69,Ontario,Female,English,English,Bachelors Degrees,Full-Time,Unskilled,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,1.0,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,852,4253,4253,,4439,60-64,Alberta,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.8666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,853,4257,4257,,4444,50-54,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.2307692307692308,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.2307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0
854,854,4268,4268,,4455,70+,British Columbia,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,1.0,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,855,4281,4281,,4471,55-59,Ontario,Male,English,English,Other Certificate/Diploma Not Univ,Not Employed,Clerical/Secretarial,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.0,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,856,4289,4289,,4486,30-34,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.4666666666666667,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,857,4293,4293,,4490,30-34,Manitoba,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4666666666666667,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,858,4295,4295,,4492,25-29,British Columbia,Female,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.4,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,859,4298,4298,,4497,65-69,Quebec,Female,French,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.9333333333333332,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,860,4300,4300,,4499,35-39,Quebec,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.5333333333333333,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,861,4305,4305,,4504,70+,Ontario,Female,English,French,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,862,4306,4306,,4505,55-59,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,863,4307,4307,,4506,45-49,British Columbia,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Senior Managers/Owners,,,,0.6666666666666666,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.6666666666666666-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,864,4310,4310,,4509,35-39,British Columbia,Male,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.5333333333333333,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,865,4313,4313,,4513,25-29,Quebec,Male,French,English,Bachelors Degrees,Full-Time,Other,,,,0.4,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,866,4319,4319,,4520,45-49,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.6666666666666666,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,867,4338,4338,,4543,25-29,Ontario,Female,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other Managers,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,0.38461538461538464,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,0,0
868,868,4345,4345,,4550,70+,British Columbia,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,1.0,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,869,4351,4351,,4556,45-49,Manitoba,Female,English,English,Univ Cert/Dipl Above Bachelor Level,Full-Time,Other,,,,0.6666666666666666,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,870,4362,4362,,4569,50-54,Ontario,Female,French,French,Elementary School Graduation Cert,Part-Time,Other,,,,0.7333333333333333,0.6666666666666666,1,0.29411764705882354,0.29411764705882354,0.4,1.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.29411764705882354-0.29411764705882354-0.4-1.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,871,4367,4367,,4574,70+,Ontario,Female,English,English,Bachelors Degrees,Part-Time,Other Managers,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,1.0,0.2222222222222222,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-1.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,872,4371,4371,,4578,22-24,Ontario,Female,English,English,Trade Certificate/Diploma,Full-Time,Other Managers,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.2222222222222222,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,873,4374,4374,,4583,70+,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Clerical/Secretarial,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.0,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,874,4379,4379,,4588,70+,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,1.0,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.8888888888888888,0,1.0,,1.0-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,875,4390,4390,,4599,25-29,Alberta,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.4,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.4-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,876,4392,4392,,4601,55-59,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,877,4398,4398,,4607,22-24,Quebec,Male,French,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.3333333333333333,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.3333333333333333-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,878,4403,4403,,4612,40-44,British Columbia,Male,English,English,High School Graduation Certificate,Not Employed,Other Managers,,,,0.6,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.2222222222222222,0,1.0,,0.6-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,879,4408,4408,,4617,65-69,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Senior Managers/Owners,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.5555555555555556,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.5555555555555556-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,880,4427,4427,,4637,30-34,Alberta,Male,English,English,Elementary School Graduation Cert,Not Employed,Other Managers,,,,0.4666666666666667,0.0,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.2222222222222222,0,1.0,,0.4666666666666667-0.0-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,881,4435,4435,,4645,70+,Quebec,Female,Other,French,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.8888888888888888,1,0.7058823529411765,0.29411764705882354,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-1-0.7058823529411765-0.29411764705882354-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,882,4467,4467,,4680,70+,Quebec,Male,English,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,883,4468,4468,,4681,65-69,British Columbia,Male,English,English,Bachelors Degrees,Not Employed,Unskilled,,,,0.9333333333333332,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.9333333333333332-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,884,4472,4472,,4687,60-64,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.8666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.8666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,885,4473,4473,,4688,70+,Ontario,Male,French,English,Bachelors Degrees,Not Employed,Clerical/Secretarial,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.0,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,886,4492,4492,,4708,25-29,Ontario,Female,English,English,Masters Degrees,Not Employed,Professionals,,,,0.4,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.4444444444444444,0,1.0,,0.4-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,887,4493,4493,,4709,55-59,New Brunswick,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Other,,,,0.8,0.3333333333333333,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.8-0.3333333333333333-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,888,4500,4500,,4716,50-54,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.7333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.7333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,889,4503,4503,,4720,40-44,Alberta,Female,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,890,4505,4505,,4722,40-44,Alberta,Female,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,891,4510,4510,,4728,45-49,Ontario,Male,French,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Clerical/Secretarial,,,,0.6666666666666666,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.0,0.0,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.0-0.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,892,4513,4513,,4732,70+,Ontario,Male,French,English,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,893,4517,4517,,4736,60-64,British Columbia,Male,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.8666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.8666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,894,4521,4521,,4741,55-59,Ontario,Male,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,895,4522,4522,,4742,50-54,Alberta,Female,French,French,Bachelors Degrees,Not Employed,Other,,,,0.7333333333333333,0.0,1,0.29411764705882354,0.29411764705882354,0.0,0.5,0.1111111111111111,0,1.0,,0.7333333333333333-0.0-1-0.29411764705882354-0.29411764705882354-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,896,4526,4526,,4746,65-69,Quebec,Female,English,French,Other Certificate/Diploma Not Univ,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.0,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.0-0.0-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,897,4530,4530,,4750,30-34,Quebec,Male,English,French,Other Certificate/Diploma Not Univ,Not Employed,Professionals,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.29411764705882354,0.0,0.5,0.4444444444444444,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.29411764705882354-0.0-0.5-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,898,4539,4539,,4761,22-24,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,899,4546,4546,,4768,20-21,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Skilled,,,,0.26666666666666666,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.7777777777777778,0,1.0,,0.26666666666666666-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.7777777777777778-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,900,4550,4550,,4772,70+,Ontario,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,4552,4552,,4774,65-69,Ontario,Female,English,English,Trade Certificate/Diploma,Not Employed,Other,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.8,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.8-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,902,4553,4553,,4776,70+,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Professionals,,,,1.0,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.4444444444444444,0,1.0,,1.0-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.4444444444444444-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,903,4557,4557,,4781,22-24,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Unskilled,,,,0.3333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,1.0,0,1.0,,0.3333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-1.0-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,904,4562,4562,,4786,45-49,British Columbia,Female,English,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.6666666666666666,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.6666666666666666-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,905,4571,4571,,4796,30-34,Quebec,Male,English,English,Bachelors Degrees,Not Employed,Other,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,906,4572,4572,,4797,30-34,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.8888888888888888,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.8888888888888888-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,907,4582,4582,,4812,60-64,Alberta,Female,English,French,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.8666666666666667,0.0,1,0.2352941176470588,0.29411764705882354,0.4,0.0,0.2222222222222222,0,1.0,,0.8666666666666667-0.0-1-0.2352941176470588-0.29411764705882354-0.4-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,908,4590,4590,,4820,70+,Manitoba,Male,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,1.0,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,1.0-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,909,4596,4596,,4826,45-49,Ontario,Female,English,French,Elementary School Graduation Cert,Not Employed,Senior Managers/Owners,,,,0.6666666666666666,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.4,0.5,0.5555555555555556,0,1.0,,0.6666666666666666-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.4-0.5-0.5555555555555556-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,910,4599,4599,,4829,40-44,Alberta,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,911,4600,4600,,4830,45-49,British Columbia,Male,French,French,High School Graduation Certificate,Full-Time,Other Managers,,,,0.6666666666666666,0.1111111111111111,0,0.29411764705882354,0.29411764705882354,0.5,0.0,0.2222222222222222,0,1.0,,0.6666666666666666-0.1111111111111111-0-0.29411764705882354-0.29411764705882354-0.5-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,912,4603,4603,,4833,50-54,Manitoba,Male,English,English,Bachelors Degrees,Full-Time,Other,,,,0.7333333333333333,0.2222222222222222,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.2222222222222222-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,913,4606,4606,,4836,35-39,Ontario,Male,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.5333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,914,4625,4625,,4856,25-29,Manitoba,Male,French,English,Other Certificate/Diploma Not Univ,Not Employed,Other,,,,0.4,0.2222222222222222,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.4-0.2222222222222222-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,915,4626,4626,,4857,35-39,Quebec,Female,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,0.5333333333333333,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.5333333333333333-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,916,4627,4627,,4858,55-59,Ontario,Male,English,French,High School Graduation Certificate,Not Employed,Other Managers,,,,0.8,0.6666666666666666,0,0.2352941176470588,0.29411764705882354,0.5,0.5,0.2222222222222222,0,1.0,,0.8-0.6666666666666666-0-0.2352941176470588-0.29411764705882354-0.5-0.5-0.2222222222222222-0-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
