,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Id,Age,Geo,Gender,Language_Spoken,Language_Used,Education,Employed,Occupation,HH_Income,Ethnic_Background,Labels,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,label1,combination,total,label1x,label2x,label3x,label4x,label5x,label6x,label7x,label8x,label9x,label10x,label11x,label12x,total_per,bestlabelx1,bestlabelx2,bestlabelx3,bestlabel1,bestlabel2,bestlabel3,melhores
1038,1038,1038,1287,1287,7241,7241,,7791,45-49,Ontario,Male,French,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.6666666666666666,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.6666666666666666-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,24,0.13194444444444445,0.0,0.0,0.04398148148148148,0.04443158436213992,0.0,0.04488168724279835,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label1x,label7x,label5x,0,6,4,0.2212577160493827
1039,1039,1039,1288,1288,7259,7259,,7809,65-69,Manitoba,Female,English,English,Bachelors Degrees,Not Employed,Other,,,,0.9333333333333332,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.5,0.1111111111111111,0,1.0,,0.9333333333333332-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.5-0.1111111111111111-0-1.0,24,0.1794871794871795,0.08974358974358974,0.04807692307692307,0.1346153846153846,0.04487179487179487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label1x,label4x,label2x,0,3,1,0.40384615384615385
1040,1040,1040,1289,1289,7260,7260,,7810,70+,Ontario,Female,English,English,High School Graduation Certificate,Part-Time,Other,,,,1.0,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,1.0,0.1111111111111111,0,0.7692307692307693,,1.0-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-1.0-0.1111111111111111-0-0.7692307692307693,54,0.056980056980056974,0.038029571594386406,0.019057652738208294,0.11398154743062151,0.019014785797193203,0.019057652738208294,0.019036219267700747,0.0,0.0,0.0,0.0,0.0,0.002325280971450717,label4x,label1x,label2x,3,0,1,0.2089911760050649
1041,1041,1041,1290,1290,7266,7266,,7816,65-69,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Unskilled,,,,0.9333333333333332,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,1.0,0,1.0,,0.9333333333333332-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-1.0-0-1.0,34,0.12418300653594772,0.06209150326797386,0.06209150326797386,0.15522875816993464,0.06209150326797386,0.032679738562091505,0.0,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label4x,label1x,label2x,3,0,1,0.3415032679738562
1042,1042,1042,1291,1291,7283,7283,,7835,30-34,Ontario,Female,English,English,High School Graduation Certificate,Not Employed,Professionals,,,,0.4666666666666667,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.5,0.4444444444444444,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.5-0.4444444444444444-0-1.0,24,0.08888888888888889,0.08950617283950617,0.04567901234567901,0.17777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label4x,label2x,label1x,3,1,0,0.35617283950617284
1043,1043,1043,1292,1292,7293,7293,,7847,22-24,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other Managers,,,,0.3333333333333333,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.3333333333333333-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,16,0.07109375,0.0,0.0,0.34609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label4x,label1x,,3,0,0,0.4171875
1044,1044,1044,1294,1294,7298,7298,,7852,30-34,Quebec,Male,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.4666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.4666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,62,0.11577558741537236,0.04959677419354839,0.0,0.1157258064516129,0.03306451612903225,0.0,0.03308940661091199,0.0,0.0,0.016681600955794504,0.0,0.0,0.0026697670412952675,label1x,label4x,label2x,0,3,1,0.28109816806053367
1045,1045,1045,1295,1295,7301,7301,,7858,19 Years,Ontario,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.2,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.2-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,24,0.08928571428571429,0.045758928571428575,0.0,0.31361607142857145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001033458209533652,label4x,label1x,label2x,3,0,1,0.4486607142857143
1046,1046,1046,1297,1297,7308,7308,,7867,65-69,Quebec,Female,English,English,Elementary School Graduation Cert,Not Employed,Skilled,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.5,0.7777777777777778,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.5-0.7777777777777778-0-1.0,16,0.2058080808080808,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label1x,label4x,,0,3,0,0.3446969696969697
1047,1047,1047,1298,1298,7315,7315,,7874,40-44,Alberta,Female,English,English,Masters Degrees,Not Employed,Other,,,,0.6,0.0,1,0.2352941176470588,0.2352941176470588,0.1,0.5,0.1111111111111111,0,1.0,,0.6-0.0-1-0.2352941176470588-0.2352941176470588-0.1-0.5-0.1111111111111111-0-1.0,14,0.08928571428571429,0.08035714285714286,0.08035714285714286,0.24107142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label4x,label1x,label2x,3,0,1,0.4107142857142857
1048,1048,1048,1299,1299,7335,7335,,7895,65-69,Quebec,Female,English,English,High School Graduation Certificate,Full-Time,Professionals,,,,0.9333333333333332,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.4444444444444444,0,1.0,,0.9333333333333332-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.4444444444444444-0-1.0,34,0.15390374331550802,0.030909090909090914,0.030748663101604276,0.12315508021390376,0.0,0.0,0.03106951871657754,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label1x,label4x,label7x,0,3,6,0.30812834224598934
1049,1049,1049,1300,1300,7363,7363,,7926,35-39,Ontario,Male,Other,English,Other Certificate/Diploma Not Univ,Not Employed,Other Managers,,,,0.5333333333333333,0.6666666666666666,0,0.7058823529411765,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,0.5333333333333333-0.6666666666666666-0-0.7058823529411765-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,138,0.08778066140104143,0.03657748940213521,0.014631375272574307,0.07314833734916656,0.0,0.007314738856986602,0.0,0.0,0.007335612001598743,0.007318533974188809,0.0,0.0,0.005942384704818499,label1x,label4x,label2x,0,3,1,0.1975064881523432
1050,1050,1050,1301,1301,7382,7382,,7948,65-69,Ontario,Female,English,English,High School Graduation Certificate,Full-Time,Technical/Sales/Teaching/Other White Collar,,,,0.9333333333333332,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.8888888888888888,0,1.0,,0.9333333333333332-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.8888888888888888-0-1.0,28,0.11344537815126052,0.07563025210084033,0.03828197945845004,0.15126050420168066,0.0,0.0,0.0,0.0,0.0,0.03874883286647992,0.0,0.0,0.0012057012444559273,label4x,label1x,label2x,3,0,1,0.3403361344537815
1051,1051,1051,1303,1303,7404,7404,,7972,25-29,British Columbia,Male,English,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,36,0.1737236368312757,0.029160236625514407,0.0,0.05798289609053499,0.05798289609053499,0.0,0.029047710905349793,0.0,0.0,0.0,0.0,0.0,0.001550187314300478,label1x,label4x,label2x,0,3,1,0.26086676954732513
1052,1052,1052,1304,1304,7421,7421,,7994,70+,Manitoba,Female,English,English,Bachelors Degrees,Full-Time,Other,,,,1.0,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,1.0-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,39,0.05318138651471985,0.1330167774612219,0.026590693257359924,0.05318138651471985,0.026663048885271108,0.0,0.0,0.0,0.0,0.027024827024827027,0.0,0.0,0.0016793695904921844,label2x,label1x,label10x,1,0,9,0.21322299100076877
1053,1053,1053,1305,1305,7432,7432,,8008,50-54,Ontario,Male,Chinese - Mandarin,English,Bachelors Degrees,Full-Time,Other Managers,,,,0.7333333333333333,0.6666666666666666,0,0.05882352941176471,0.2352941176470588,0.0,0.0,0.2222222222222222,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.05882352941176471-0.2352941176470588-0.0-0.0-0.2222222222222222-0-1.0,14,0.07936507936507937,0.08531746031746032,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label4x,label2x,label1x,3,1,0,0.40277777777777773
1054,1054,1054,1307,1307,7462,7462,,8046,50-54,Ontario,Male,French,English,Bachelors Degrees,Not Employed,Clerical/Secretarial,,,,0.7333333333333333,0.6666666666666666,0,0.29411764705882354,0.2352941176470588,0.0,0.5,0.0,0,1.0,,0.7333333333333333-0.6666666666666666-0-0.29411764705882354-0.2352941176470588-0.0-0.5-0.0-0-1.0,10,0.11428571428571428,0.11964285714285713,0.0,0.11964285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004306075873056883,label2x,label1x,,1,0,0,0.23392857142857143
1055,1055,1055,1308,1308,7463,7463,,8047,35-39,Manitoba,Female,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.5333333333333333,0.2222222222222222,1,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.2222222222222222-1-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,72,0.04241071428571429,0.028286830357142856,0.01413690476190476,0.08482793898809524,0.0,0.0,0.0,0.014202008928571427,0.0,0.042456287202380955,0.0,0.0,0.003100374628600956,label4x,label10x,label1x,3,9,0,0.1696949404761905
1056,1056,1056,1309,1309,7465,7465,,8049,70+,Quebec,Male,Spanish,English,Elementary School Graduation Cert,Full-Time,Other,,,,1.0,0.8888888888888888,0,0.8823529411764706,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.8823529411764706-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,32,0.164306640625,0.0,0.033056640625,0.1640625,0.0,0.0,0.0,0.0,0.0,0.03330078125,0.0,0.0,0.0013779442793782027,label1x,label4x,label10x,0,3,9,0.361669921875
1057,1057,1057,1310,1310,7471,7471,,8057,70+,British Columbia,Female,English,French,Elementary School Graduation Cert,Not Employed,Other,,,,1.0,0.1111111111111111,1,0.2352941176470588,0.29411764705882354,0.4,0.5,0.1111111111111111,0,1.0,,1.0-0.1111111111111111-1-0.2352941176470588-0.29411764705882354-0.4-0.5-0.1111111111111111-0-1.0,26,0.20608974358974358,0.0,0.0,0.1641025641025641,0.0,0.041987179487179484,0.041025641025641026,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label1x,label4x,label6x,0,3,5,0.4121794871794872
1058,1058,1058,1312,1312,7487,7487,,8077,40-44,Ontario,Female,French,English,Univ Cert/Dipl Above Bachelor Level,Not Employed,Other,,,,0.6,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.5,0.1111111111111111,0,0.0,,0.6-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.5-0.1111111111111111-0-0.0,124,0.1468027570077427,0.016311997498149218,0.016315477815216046,0.05708938100572213,0.024467126167957116,0.008155128669807901,0.008155128669807901,0.0,0.0,0.0,0.0,0.008179490889275701,0.005339534082590535,label1x,label4x,label5x,0,3,4,0.22835926418142197
1059,1059,1059,1313,1313,7497,7497,,8087,70+,Quebec,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,62,0.1316655694535879,0.016467847593039608,0.0,0.032916392363396975,0.0,0.0,0.016458196181698487,0.0,0.016622270174497515,0.0,0.0,0.0,0.0026697670412952675,label1x,label4x,label9x,0,3,8,0.1812042319914824
1060,1060,1060,1314,1314,7499,7499,,8089,50-54,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Full-Time,Other,,,,0.7333333333333333,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.0,0.1111111111111111,0,0.0,,0.7333333333333333-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.0-0.1111111111111111-0-0.0,62,0.09925558312655086,0.0827420647229115,0.0,0.11579818031430936,0.06622854631927214,0.0,0.0,0.0,0.0,0.016687991108354013,0.0,0.0,0.0026697670412952675,label4x,label1x,label2x,3,0,1,0.2977958281637717
1061,1061,1061,1316,1316,7502,7502,,8092,30-34,Quebec,Female,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,52,0.1391025641025641,0.07948717948717948,0.020172275641025642,0.15897435897435896,0.019871794871794874,0.0,0.01997195512820513,0.0,0.0,0.0,0.0,0.0,0.002239159453989579,label4x,label1x,label2x,3,0,1,0.37756410256410255
1062,1062,1062,1319,1319,7549,7549,,8145,40-44,Ontario,Female,English,English,Other Certificate/Diploma Not Univ,Part-Time,Other,,,,0.6,0.6666666666666666,1,0.2352941176470588,0.2352941176470588,0.0,1.0,0.1111111111111111,0,1.0,,0.6-0.6666666666666666-1-0.2352941176470588-0.2352941176470588-0.0-1.0-0.1111111111111111-0-1.0,8,0.15,0.0,0.0,0.15,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003444860698445507,label5x,label1x,,4,0,0,0.32499999999999996
1063,1063,1063,1320,1320,7558,7558,,8159,60-64,Quebec,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Part-Time,Unskilled,,,,0.8666666666666667,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,1.0,1.0,0,1.0,,0.8666666666666667-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-1.0-1.0-0-1.0,100,0.13203722895408163,0.05078125,0.04064891581632653,0.09140625,0.020318478954081634,0.010162228954081634,0.0,0.010192123724489797,0.0,0.010162228954081634,0.0,0.0,0.004306075873056883,label1x,label4x,label2x,0,3,1,0.2742247289540816
1064,1064,1064,1321,1321,7562,7562,,8163,25-29,Ontario,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.4,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.4-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,22,0.1461038961038961,0.0,0.05014430014430015,0.19552669552669552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label4x,label1x,label3x,3,0,2,0.3917748917748918
1065,1065,1065,1323,1323,7574,7574,,8175,35-39,Ontario,Female,English,French,Univ Cert/Dipl Below Bachelor Level,Part-Time,Other,,,,0.5333333333333333,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.0,1.0,0.1111111111111111,0,1.0,,0.5333333333333333-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.0-1.0-0.1111111111111111-0-1.0,14,0.08234126984126984,0.16170634920634921,0.0,0.15873015873015875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006028506222279636,label2x,label4x,label1x,1,3,0,0.4027777777777778
1066,1066,1066,1324,1324,7576,7576,,8177,40-44,Ontario,Male,English,English,High School Graduation Certificate,Full-Time,Other,,,,0.6,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.5,0.0,0.1111111111111111,0,0.6923076923076923,,0.6-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.5-0.0-0.1111111111111111-0-0.6923076923076923,108,0.11259259259259259,0.04691665966798242,0.028166624674561186,0.056296296296296296,0.018774670361971953,0.009395033733658072,0.028163545253492343,0.0,0.0,0.009388874891520394,0.0,0.0,0.004650561942901434,label1x,label4x,label2x,0,3,1,0.2158055485568713
1067,1067,1067,1325,1325,7578,7578,,8180,65-69,Ontario,Male,English,English,Univ Cert/Dipl Below Bachelor Level,Not Employed,Skilled,,,,0.9333333333333332,0.6666666666666666,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.7777777777777778,0,0.6923076923076923,,0.9333333333333332-0.6666666666666666-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.7777777777777778-0-0.6923076923076923,109,0.11156279204454214,0.027889908256880733,0.009299795102646115,0.09296636085626911,0.01859959020529223,0.018609067256349844,0.02791518039303437,0.009317520698142762,0.0,0.0,0.0,0.0,0.004693622701632003,label1x,label4x,label7x,0,3,6,0.23244433329384562
1068,1068,1068,1327,1327,7600,7600,,8204,60-64,British Columbia,Male,English,English,High School Graduation Certificate,Not Employed,Other,,,,0.8666666666666667,0.1111111111111111,0,0.2352941176470588,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.8666666666666667-0.1111111111111111-0-0.2352941176470588-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,52,0.05937457604124271,0.07918871252204586,0.0,0.13859720526387193,0.01978021978021978,0.0,0.03962827296160629,0.0,0.0,0.0,0.0,0.0,0.002239159453989579,label4x,label2x,label1x,3,1,0,0.27716049382716046
1069,1069,1069,1329,1329,7608,7608,,8212,25-29,Quebec,Female,English,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.1111111111111111,0,0.7692307692307693,,0.4-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.1111111111111111-0-0.7692307692307693,58,0.07082945013979497,0.07082945013979497,0.035513018406337374,0.14175719361602981,0.03548025396085741,0.0,0.017707362534948742,0.0,0.0,0.0,0.0,0.0,0.002497524006372992,label4x,label1x,label3x,3,0,2,0.24809966216216217
1070,1070,1070,1331,1331,7628,7628,,8233,15-17,Quebec,Male,French,English,Elementary School Graduation Cert,Not Employed,Other,,,,0.06666666666666668,0.8888888888888888,0,0.29411764705882354,0.2352941176470588,0.4,0.5,0.1111111111111111,0,1.0,,0.06666666666666668-0.8888888888888888-0-0.29411764705882354-0.2352941176470588-0.4-0.5-0.1111111111111111-0-1.0,16,0.1375,0.0734375,0.0,0.20625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006889721396891014,label4x,label1x,label2x,3,0,1,0.4171875
1071,1071,1071,1333,1333,7645,7645,,8253,65-69,Alberta,Male,French,French,Elementary School Graduation Cert,Part-Time,Other,,,,0.9333333333333332,0.0,0,0.29411764705882354,0.29411764705882354,0.4,1.0,0.1111111111111111,0,1.0,,0.9333333333333332-0.0-0-0.29411764705882354-0.29411764705882354-0.4-1.0-0.1111111111111111-0-1.0,106,0.18151898027566304,0.0,0.009555764319823403,0.047771667163649674,0.009555764319823403,0.0,0.0,0.0,0.0,0.0,0.0,0.009601075744449924,0.004564440425440296,label1x,label4x,label12x,0,3,11,0.23889172318376264
1072,1072,1072,1335,1335,7657,7657,,8265,40-44,Quebec,Female,English,English,Trade Certificate/Diploma,Full-Time,Other,,,,0.6,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.8,0.0,0.1111111111111111,0,1.0,,0.6-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.8-0.0-0.1111111111111111-0-1.0,34,0.12352941176470589,0.030882352941176472,0.0,0.21715686274509802,0.061764705882352944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014640657968393402,label4x,label1x,label5x,3,0,4,0.4024509803921569
1073,1073,1073,1336,1336,7670,7670,,8278,30-34,Ontario,Female,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.4666666666666667,0.6666666666666666,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.6666666666666666-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,26,0.12259615384615384,0.040865384615384616,0.040865384615384616,0.16452991452991453,0.04139957264957265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011195797269947896,label4x,label1x,label5x,3,0,4,0.328525641025641
1074,1074,1074,1337,1337,7671,7671,,8279,25-29,British Columbia,Male,French,English,Elementary School Graduation Cert,Full-Time,Other,,,,0.4,0.1111111111111111,0,0.29411764705882354,0.2352941176470588,0.4,0.0,0.1111111111111111,0,1.0,,0.4-0.1111111111111111-0-0.29411764705882354-0.2352941176470588-0.4-0.0-0.1111111111111111-0-1.0,56,0.054736024844720496,0.03649068322981367,0.0,0.018245341614906836,0.0,0.018266908212560388,0.0182567592254293,0.0,0.01839377055169894,0.01827959444647424,0.0,0.0,0.0024114024889118546,label1x,label2x,label9x,0,1,8,0.10962047862623311
1075,1075,1075,1338,1338,7674,7674,,8283,50-54,British Columbia,Female,French,English,Other Certificate/Diploma Not Univ,Full-Time,Other,,,,0.7333333333333333,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.7333333333333333-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,26,0.12217194570135748,0.0,0.04107748868778281,0.16324943438914025,0.0,0.0,0.0,0.0,0.0,0.04143099547511312,0.0,0.0,0.0011195797269947896,label4x,label1x,label10x,3,0,9,0.32685237556561086
1076,1076,1076,1340,1340,7680,7680,,8290,22-24,Quebec,Female,French,English,Bachelors Degrees,Full-Time,Other,,,,0.3333333333333333,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.0,0.0,0.1111111111111111,0,1.0,,0.3333333333333333-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.0-0.0-0.1111111111111111-0-1.0,46,0.04468599033816425,0.022342995169082124,0.022393019466598062,0.04471100248692222,0.022368007317840093,0.022443043764114,0.022342995169082124,0.0,0.0,0.022468055912871966,0.0,0.0,0.001980794901606166,label4x,label1x,label10x,3,0,9,0.11186504873795844
1077,1077,1077,1341,1341,7701,7701,,8314,15-17,Quebec,Female,French,English,High School Graduation Certificate,Full-Time,Other,,,,0.06666666666666668,0.8888888888888888,1,0.29411764705882354,0.2352941176470588,0.5,0.0,0.1111111111111111,0,1.0,,0.06666666666666668-0.8888888888888888-1-0.29411764705882354-0.2352941176470588-0.5-0.0-0.1111111111111111-0-1.0,36,0.2046783625730994,0.05847953216374269,0.0,0.14619883040935674,0.05847953216374269,0.03070175438596491,0.0,0.0,0.0,0.0,0.0,0.0,0.001550187314300478,label1x,label4x,label2x,0,3,1,0.4093567251461988
1078,1078,1078,1343,1343,7734,7734,,8353,40-44,British Columbia,Female,French,English,High School Graduation Certificate,Not Employed,Other,,,,0.6,0.1111111111111111,1,0.29411764705882354,0.2352941176470588,0.5,0.5,0.1111111111111111,0,1.0,,0.6-0.1111111111111111-1-0.29411764705882354-0.2352941176470588-0.5-0.5-0.1111111111111111-0-1.0,48,0.12923418209876544,0.02152777777777778,0.02152777777777778,0.15082947530864196,0.04312307098765431,0.0,0.02166280864197531,0.0,0.0,0.0,0.0,0.0,0.002066916419067304,label4x,label1x,label5x,3,0,4,0.32318672839506174
1079,1079,1079,1344,1344,7741,7741,,8362,30-34,British Columbia,Female,English,French,High School Graduation Certificate,Full-Time,Other,,,,0.4666666666666667,0.1111111111111111,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.1111111111111111,0,1.0,,0.4666666666666667-0.1111111111111111-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.1111111111111111-0-1.0,18,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.06439393939393939,0.0,0.0,0.0,0.0,0.0,0.000775093657150239,label1x,label7x,,0,6,0,0.2462121212121212
1080,1080,1080,1345,1345,7755,7755,,8377,70+,Quebec,Male,English,English,Bachelors Degrees,Not Employed,Other Managers,,,,1.0,0.8888888888888888,0,0.2352941176470588,0.2352941176470588,0.0,0.5,0.2222222222222222,0,1.0,,1.0-0.8888888888888888-0-0.2352941176470588-0.2352941176470588-0.0-0.5-0.2222222222222222-0-1.0,52,0.019623233908948195,0.0,0.0,0.019623233908948195,0.0,0.0,0.0,0.0,0.0,0.0,0.019827998088867652,0.0,0.002239159453989579,label11x,label1x,,10,0,0,0.03945123199781585
1081,1081,1081,1346,1346,7762,7762,,8385,30-34,Quebec,Female,English,English,Bachelors Degrees,Full-Time,Senior Managers/Owners,,,,0.4666666666666667,0.8888888888888888,1,0.2352941176470588,0.2352941176470588,0.0,0.0,0.5555555555555556,0,1.0,,0.4666666666666667-0.8888888888888888-1-0.2352941176470588-0.2352941176470588-0.0-0.0-0.5555555555555556-0-1.0,56,0.0546875,0.018229166666666664,0.01823893229166667,0.0,0.018229166666666664,0.018248697916666667,0.0,0.0,0.0,0.0,0.0,0.018395182291666666,0.0024114024889118546,label1x,label12x,label6x,0,11,5,0.09133138020833334
1082,1082,1082,1347,1347,7765,7765,,8388,55-59,Ontario,Female,English,French,High School Graduation Certificate,Full-Time,Professionals,,,,0.8,0.6666666666666666,1,0.2352941176470588,0.29411764705882354,0.5,0.0,0.4444444444444444,0,1.0,,0.8-0.6666666666666666-1-0.2352941176470588-0.29411764705882354-0.5-0.0-0.4444444444444444-0-1.0,22,0.1971153846153846,0.04895104895104895,0.0,0.04895104895104895,0.0979020979020979,0.0,0.05026223776223777,0.0,0.0,0.0,0.0,0.0,0.0009473366920725143,label1x,label5x,label7x,0,4,6,0.34527972027972026
1083,1083,1083,1349,1349,7776,7776,,8403,55-59,British Columbia,Female,English,English,Elementary School Graduation Cert,Full-Time,Other Managers,,,,0.8,0.1111111111111111,1,0.2352941176470588,0.2352941176470588,0.4,0.0,0.2222222222222222,0,1.0,,0.8-0.1111111111111111-1-0.2352941176470588-0.2352941176470588-0.4-0.0-0.2222222222222222-0-1.0,39,0.16107226107226105,0.08041958041958042,0.0,0.1347319347319347,0.08041958041958042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016793695904921844,label1x,label4x,label2x,0,3,1,0.3762237762237762
